,Name,City,MinPrice,MaxPrice,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices,Payment_Method
225,Le_Prieuré,Villeneuve-lès-Avignon,52,117,Modern Cuisine,4.796364,43.96315,33490159015.0,https://guide.michelin.com/en/occitanie/villeneuve-ls-avignon/restaurant/le-prieure13557,https://www.leprieure.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
226,La_Table_d'Hôtes_-_La_Rôtisserie_du_Chambertin,Gevrey-Chambertin,55,85,Modern Cuisine,4.9696166,47.223991,33380343320.0,https://guide.michelin.com/en/bourgogne-franche-comte/gevrey-chambertin/restaurant/la-table-d-hote,https://www.thomascollomb.fr/,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
227,1131_-_Abbaye_de_la_Bussière,La Bussière-sur-Ouche,98,135,Modern Cuisine,4.7241758,47.2157221,33380490229.0,https://guide.michelin.com/en/bourgogne-franche-comte/la-bussire-sur-ouche/restaurant/1131,https://www.abbayedelabussiere.fr/fr/,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
228,L'Or_Q'idée,Pontoise,73,95,Modern Cuisine,2.0976083,49.0501575,33134354710.0,https://guide.michelin.com/en/ile-de-france/pontoise/restaurant/l-or-q-idee,https://www.lorqidee.fr/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
229,Jérémy_Galvan,Lyon,65,125,"Creative, Modern Cuisine",4.8264211,45.7621837,33472409147.0,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/jeremy-galvan,https://jeremygalvanrestaurant.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
230,Auberge_Saint-Walfrid,Sarreguemines,48,168,Traditional Cuisine,7.0453955,49.1147388,33387984375.0,https://guide.michelin.com/en/grand-est/sarreguemines/restaurant/auberge-st-walfrid,https://www.stwalfrid.fr/fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
231,Château_de_Vault_de_Lugny,Vault-de-Lugny,69,149,Modern Cuisine,3.8548891,47.4956359,33386340786.0,https://guide.michelin.com/en/bourgogne-franche-comte/vault-de-lugny/restaurant/chateau-de-vault-de-lugny,https://lugny.fr/,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
232,Le_Gourmet_de_Sèze,Lyon,40,115,Classic Cuisine,4.8559442,45.7691128,33478242342.0,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/le-gourmet-de-seze,https://www.legourmetdeseze.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
233,Têtedoie,Lyon,48,140,Creative,4.8233917,45.7590732,33478294010.0,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/tetedoie,https://tetedoie.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
234,La_Balette,Collioure,60,150,"Modern Cuisine, Creative",3.0890189,42.5244835,33468820507.0,https://guide.michelin.com/en/occitanie/collioure/restaurant/la-balette,https://www.relaisdestroismas.com,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Visa credit card"
235,La_Rotonde_des_Trésoms,Annecy,69,139,Modern Cuisine,6.1356717,45.8899488,33450514384.0,https://guide.michelin.com/en/auvergne-rhone-alpes/annecy/restaurant/la-rotonde9937,https://www.lestresoms.com/,1 MICHELIN Star,"Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
236,La_Table_de_Nans,La Ciotat,59,120,Mediterranean Cuisine,5.6666678,43.1828371,33442831106.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/la-ciotat/restaurant/la-table-de-nans,https://www.latabledenans.com/,1 MICHELIN Star,"Air conditioning,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
237,L'Amaryllis,Saint-Rémy,50,150,Creative,4.8200267,46.7567708,33385481298.0,https://guide.michelin.com/en/bourgogne-franche-comte/saint-rmy/restaurant/l-amaryllis1896,https://www.lamaryllis.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
238,Au_Déjeuner_de_Sousceyrac,Sousceyrac-en-Quercy,30,100,Classic Cuisine,2.0358766,44.8726659,33565330056.0,https://guide.michelin.com/en/occitanie/sousceyrac-en-quercy/restaurant/au-dejeuner-de-sousceyrac,https://www.au-dejeuner-de-sousceyrac.com/,1 MICHELIN Star,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
239,Alain_Llorca,La Colle-sur-Loup,69,195,Provençal,7.1089745,43.6952832,33493320293.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/la-colle-sur-loup/restaurant/alain-llorca,https://www.alainllorca.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Valet parking,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
240,Le_7ème_Continent,Rixheim,42,120,Modern Cuisine,7.4034533,47.7479256,33389642485.0,https://guide.michelin.com/en/grand-est/rixheim/restaurant/le-7eme-continent,https://www.le7emecontinent.com/,1 MICHELIN Star,"Air conditioning,Car park,Credit cards not accepted,Restaurant offering vegetarian menus,Terrace,Wheelchair access",Credit cards not accepted
241,La_Table_de_la_Bergerie,Le Champ-sur-Layon,30,80,Modern Cuisine,-0.59238,47.26803,33241783062.0,https://guide.michelin.com/en/pays-de-la-loire/le-champ-sur-layon/restaurant/la-table-de-la-bergerie,https://www.latable-bergerie.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
242,L'Aspérule,Dijon,42,130,Modern Cuisine,5.044981,47.3248221,33380191284.0,https://guide.michelin.com/en/bourgogne-franche-comte/dijon/restaurant/l-asperule,https://www.restaurant-asperule.fr/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
243,Baumanière_1850,Courchevel,195,245,Modern Cuisine,6.6380783,45.4102934,33479415180.0,https://guide.michelin.com/en/auvergne-rhone-alpes/courchevel/restaurant/baumaniere-1850,https://www.hotelstrato.com/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Valet parking,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
244,Les_Voiles_d'Or,Dieppe,38,95,"Modern Cuisine, Seafood",1.0893938,49.9320387,33235841684.0,https://guide.michelin.com/en/normandie/dieppe/restaurant/les-voiles-d-or,https://www.lesvoilesdor.fr/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Visa credit card"
245,L'Oiseau_Bleu,Bordeaux,50,110,Modern Cuisine,-0.55304,44.844326,33556810939.0,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/l-oiseau-bleu,https://www.loiseaubleu.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
246,Maximin_Hellio,Deauville,48,120,Modern Cuisine,0.0770849,49.3592817,33231491989.0,https://guide.michelin.com/en/normandie/deauville/restaurant/maximin-hellio,https://www.maximinhellio.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
247,L'Auberge_de_Bagatelle,Le Mans,58,120,Modern Cuisine,0.2359126,47.9990983,33243852573.0,https://guide.michelin.com/en/pays-de-la-loire/le-mans/restaurant/l-auberge-de-bagatelle,https://www.aubergedebagatelle.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
248,La_Bonne_Étape,Château-Arnoux,95,155,Provençal,6.010534,44.0935978,33492640009.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/chteau-arnoux/restaurant/la-bonne-etape,https://www.bonneetape.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
249,Château_du_Mont_Joly,Sampans,49,115,Modern Cuisine,5.45684,47.12314,33384824343.0,https://guide.michelin.com/en/bourgogne-franche-comte/sampans/restaurant/chateau-du-mont-joly,https://www.chateaumontjoly.com/fr/,1 MICHELIN Star,"Air conditioning,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
250,Michel_Trama,Puymirol,85,210,Creative,0.7973007,44.1870457,33553953146.0,https://guide.michelin.com/en/nouvelle-aquitaine/puymirol/restaurant/michel-trama,https://www.aubergade.com/fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
251,ONA,Arès,116,116,Vegan,-1.140237,44.766324,33556820406.0,https://guide.michelin.com/en/nouvelle-aquitaine/ars/restaurant/ona,https://clairevallee.com/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
252,Maison_Tiegezh,Guer,39,99,Modern Cuisine,-2.1235452,47.9056281,33297220026.0,https://guide.michelin.com/en/bretagne/guer/restaurant/maison-tiegezh,https://maisontiegezh.fr/fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
253,Les_Fresques_-_Château_des_Vigiers,Monestier,77,117,Modern Cuisine,0.2874804,44.791468,33553615000.0,https://guide.michelin.com/en/nouvelle-aquitaine/monestier/restaurant/les-fresques,https://vigiers.com/index.php,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
254,L'Orchidée,Altkirch,55,95,"Thai, Asian Contemporary",7.2400753,47.6249671,33389885039.0,https://guide.michelin.com/en/grand-est/altkirch/restaurant/l-orchidee,https://orchidee-altkirch.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
